id	ACTA2	AREG	ASCC2	BEST1	BRCA1	CREBBP	DDX5	EP300	ESR1	FAM96A	FHL2	GNL3	HIPK2	HSF1	IGSF9	JUN	MSH6	NCOA6	PARP1	PAWR	PCNA	PML	PPP2R5A	RPA1	SMAD3	SMARCA4	NCOA6IP	TP53	TP73L	WRN	WT1	WTAP
10072T	5.81227153497635384837849414907396	5.47033642262914199250189994927496	5.51154172819200027788610896095634	5.55422905392483556852312176488340	5.42263008763084819463529129279777	5.50888740418594657910489331698045	5.49161198581171294819114336860366	5.46088440217411275057202146854252	5.47723240641119435423433969845064	5.48644738964377420842311039450578	5.44533296272388689374110981589183	5.42265303122584541029027604963630	5.44067552210692362280042289057747	5.75186938193800312291159571032040	5.47382132292186973643310921033844	5.55679479469562043192354394705035	5.42278736277779405128285361570306	5.52559785517452173309038698789664	5.46727426274696348684756230795756	5.43367857177662827439235115889460	5.35464566964539212534646139829420	5.29417625184088436185447790194303	5.57096863572105771567066767602228	5.47076834338478334984756656922400	5.52559785517452173309038698789664	5.59147267885864529546324774855748	5.42278736277779405128285361570306	5.36411889254820462014095028280281	5.31727946360184589025266177486628	5.48576041182920803862543834839016	5.46626349095748587103571480838582	5.45294600878908397589839296415448
10081T	6.49041433278985913091219117632136	5.61708921104902891840993106598035	5.77805609692586763515009806724265	5.66092262881875640800899418536574	5.51420384656860651517717997194268	5.85544961268178454361077456269413	5.86276578424307537318327376851812	5.63568852256286945134888810571283	5.67012169796804688104430169914849	5.60689437663138612322200060589239	5.68815336943103133648946823086590	5.58055287145116540870048993383534	5.72327458143482292740600314573385	5.19381352576276711374703154433519	5.24762717382101051555309823015705	5.58246417580386289358784779324196	5.71469501888783426579720980953425	5.71111656258140154562852330855094	5.70256640251892843451742010074668	5.60437205152818140874160235398449	5.45736955126209366540024348068982	5.32582468116327145679633758845739	5.81852082568957040820123438606970	5.72831947133558738727288073278032	5.73713591229557717809939276776277	5.89775883121211386139748356072232	5.56397658491672242320191799080931	5.47033642262914199250189994927496	5.54681638251389941274283046368510	5.87945606630394657088345411466435	5.36547781014978042435359384398907	5.42146676222101309150502856937237
10087T	5.92183760548621851427242290810682	5.28668379844253877308801747858524	5.72653752678353278326994768576697	5.61708921104902891840993106598035	5.50018102249539087011953597539105	5.69684291348480442707113979849964	5.60675015972516099793665489414707	5.53398220468313262188075896119699	5.63568852256286945134888810571283	5.53301149607678688369105657329783	5.48815474979376283215515286428854	5.72747169309099302125787289696746	5.82333386340402192615783860674128	5.22941026651775153766266157617792	5.65523589310286833864438449381851	5.54681638251389941274283046368510	5.75186938193800312291159571032040	5.65523589310286833864438449381851	5.98908381505071929495898075401783	5.58466491417930566143468240625225	5.38556759300155452052649707184173	5.15646058042358212958333751885220	5.99523824473963706793711025966331	5.50865687429172545819255901733413	5.48296602953570300087449140846729	6.27936022910948121733554216916673	5.83623344259186715987652860349044	5.23856829918636446308255472104065	5.56156595464135250495019135996699	5.95481886184098474501524833613075	5.16146661624175351334997685626149	5.40419834584656211262654323945753
10088T	6.39705027826607430796457265387289	5.41140556785330417710611072834581	6.04812674108359882296781506738625	5.66818948726613047739419926074333	5.53320203042821390226890798658133	5.74252188277970976315600637462921	5.67351176306837956531126110348850	5.59361909728415795939326926600188	5.51728167817659453930900781415403	5.61599497967649607943485534633510	5.63586071656459441925335340783931	5.66252267008795495684125853586011	5.97810042331424185135801963042468	5.42658010008151769909545691916719	5.46088440217411275057202146854252	5.55422905392483556852312176488340	5.79253393698426677360657777171582	5.52840785001150791799773287493736	5.63568852256286945134888810571283	5.57785568176045920552041934570298	5.45891543157568026600756638799794	5.41769129450318587259971536695957	5.67173636131948111227529807365499	5.60044668814070334406096662860364	5.69180576130992932348817703314126	5.77169836454157714200619011535309	5.54917627866809581860252365004271	5.32876144156247111283164485939778	5.47723240641119435423433969845064	5.70427578918100408600366790778935	5.32170256274684660979801265057176	5.36468430802541274005079685593955
10100T	5.68055756619000451479450930492021	5.25651970146762259616934898076579	5.41897518651461762573262603837065	5.11828164154273679287143750116229	5.12683705860863891956569204921834	5.35119223710995672860235572443344	5.43367857177662827439235115889460	5.25651970146762259616934898076579	5.23856829918636446308255472104065	5.47708445905135832276755536440760	5.39290815315929705775488400831819	5.31392748286102634125427357503213	5.39111605083767564394747751066461	5.08349081565951355088373020407744	5.43367857177662827439235115889460	5.50003207040685548889769052038901	5.36411889254820462014095028280281	5.39907058028482644829182390822098	5.41531147261012169025207185768522	5.20695221704420330155471674515866	5.26563670615391554719053601729684	5.18718355974156519749840299482457	5.42278736277779405128285361570306	5.43353624607148244507470735698007	5.39522461365062877547416064771824	5.42278736277779405128285361570306	5.26459310182955508850000114762224	5.17953573192918348411240003770217	5.25651970146762259616934898076579	5.35913844846226705698200021288358	5.22385703638274456750423269113526	5.32977348964404118447646396816708
10106T	6.15958256709655582739060264430009	5.38688542402607062342667632037774	5.73197661429399385468741456861608	5.41140556785330417710611072834581	5.42380021863892114453165049781092	5.58903957265795270359376445412636	5.65135541469915825274483722751029	5.54428444839693845835881802486256	5.69180576130992932348817703314126	5.48872938254549858072550705401227	5.52582981862885613821845254278742	5.47721141261450394921439510653727	5.79253393698426677360657777171582	5.24762717382101051555309823015705	5.43705724788920718992812908254564	5.54917627866809581860252365004271	5.54681638251389941274283046368510	5.52284325221303795672156411455944	5.58466491417930566143468240625225	5.44067552210692362280042289057747	5.29715889697742259301094236434437	5.28574830097470371725876248092391	5.52559785517452173309038698789664	5.59908199550803775679241880425252	5.59590044255031315856285800691694	5.58246417580386289358784779324196	5.45422295112973998243433015886694	5.25651970146762259616934898076579	6.93465802783973472855905129108578	5.53130971389786196823479258455336	5.29669338451106419540792558109388	5.31601348989713340387197604286484
10107T	6.40430164683786795620790144312195	5.16337152476836980241614583064802	5.62147872869092335434970664209686	5.55941257904971397607596372836269	5.35229385719842465363171868375503	5.58452996012313640505908551858738	5.57583660422987570370878529502079	5.50311049270500785013382483157329	5.62902228412789806810678783222102	5.43181867398536244451179300085641	5.44318463990426870680039428407326	5.38574673279548665760785297607072	5.51728167817659453930900781415403	5.36411889254820462014095028280281	5.21830380624773759734580380609259	5.59361909728415795939326926600188	5.41140556785330417710611072834581	5.45422295112973998243433015886694	5.50003207040685548889769052038901	5.40316033437812581752268670243211	5.28486265644983355116437451215461	5.26827601951390978030076439608820	5.54681638251389941274283046368510	5.53676752846086372983336332254112	5.47723240641119435423433969845064	5.51728167817659453930900781415403	5.34939748024911576607109964243136	5.11828164154273679287143750116229	5.19381352576276711374703154433519	5.46430428035837234546079343999736	5.23873007185689765208280732622370	5.35413955642920225130865219398402
10109T	5.52025062361427654167300715926103	5.22941026651775153766266157617792	5.41140556785330417710611072834581	5.08349081565951355088373020407744	5.06724381764479847589655037154444	5.23871004500250236901592870708555	5.39907058028482644829182390822098	5.08349081565951355088373020407744	5.17953573192918348411240003770217	5.36656661172214910493494244292378	5.25224958847263323491461051162332	5.26373702179581925975071499124169	5.08349081565951355088373020407744	5.02104347718267796096824895357713	5.02104347718267796096824895357713	5.38688542402607062342667632037774	5.36885074655084881811717423261143	5.32876144156247111283164485939778	5.39907058028482644829182390822098	5.02104347718267796096824895357713	5.13858152031127701775403693318367	5.06827463246604015267848808434792	5.38688542402607062342667632037774	5.34939748024911576607109964243136	5.22941026651775153766266157617792	5.39907058028482644829182390822098	5.16337152476836980241614583064802	5.16337152476836980241614583064802	5.08349081565951355088373020407744	5.29299040967028844306696555577219	5.17842497036455107206620596116409	5.11330348359139552627539160312153
10111T	6.28618032447058450173926757997833	5.57350298651487197076903612469323	6.21818444117984547858668520348147	6.06111927624776125611560928518884	5.70153101118903826716177718481049	6.76495478081259982161554944468662	6.01750774164399260257596324663609	5.93098470307834535475421944283880	6.21179428518232690237255155807361	5.75582875465550181104390503605828	5.68744754159039800356367777567357	5.72331639969883809726525214500725	6.20892590569399871469613572116941	5.58021906481912566277969744987786	5.86971054954178672602438382455148	5.77343384915324087103272177046165	5.69875188778467656192106005619280	6.00740027240802554331366991391405	5.83787791558413715620190487243235	5.66092262881875640800899418536574	5.61028933912987515242321023833938	5.75159325876639737629147930420004	6.72970774444690533755419892258942	5.81750582482999512023980059893802	6.48033589769605899988391684019007	5.74158239738803999330229999031872	5.68262245375937613545147542026825	5.66092262881875640800899418536574	6.01565166284774477389873936772346	5.78134581112364465127484436379746	5.67162162474754794061482243705541	5.61828892901661536285473630414344
10112T	6.05431539732014201149468135554343	5.58021906481912566277969744987786	6.03030959045875114554746687645093	5.95644818129380393401106630335562	5.50841109807185702607057464774698	6.26216282214592112609352625440806	5.74492207796614184900363397900946	5.88433709878510136093154869740829	5.70427578918100408600366790778935	5.53462978554318318913374241674319	5.63302439691162781798539072042331	5.61797014976241992911809575161897	5.39907058028482644829182390822098	5.80061288504041705493818881222978	5.54917627866809581860252365004271	6.06324190478643032520267297513783	5.59802748082033563292725375504233	5.57785568176045920552041934570298	5.53398220468313262188075896119699	5.84768303614988571581534415599890	5.63884321769340601804287871345878	5.64319607530221123425917539861985	5.66092262881875640800899418536574	5.83412456076043106634188006864861	5.79103209564485243987519424990751	5.90801569936240777991542927338742	5.97810042331424185135801963042468	5.61708921104902891840993106598035	5.23856829918636446308255472104065	5.59147267885864529546324774855748	5.35425578799756163306255984934978	5.55708548422269199562606445397250
10115T	5.74158239738803999330229999031872	5.53657422836009516231570160016418	5.48576041182920803862543834839016	5.26459310182955508850000114762224	5.23237549267945656339406923507340	5.48884530238616097364001689129509	5.46088440217411275057202146854252	5.45105842539770790722286619711667	5.45422295112973998243433015886694	5.24940114413481762056790103088133	5.43679925177382905587819550419226	5.40801951996351615292724090977572	5.44778084239544302391777819138952	5.31727946360184589025266177486628	5.19381352576276711374703154433519	5.50609982599133385150480535230599	5.39111605083767564394747751066461	5.41531147261012169025207185768522	5.40692912674044912080262292874977	5.29299040967028844306696555577219	5.38255340598992315648274598061107	5.39477663987933997447044021100737	5.43367857177662827439235115889460	5.42771016559802355061492562526837	5.39907058028482644829182390822098	5.45105842539770790722286619711667	5.36411889254820462014095028280281	5.45422295112973998243433015886694	5.43367857177662827439235115889460	5.38688542402607062342667632037774	5.48383595492155073714002355700359	5.21074135267144900041103028343059
10119T	6.31049408955052548719777405494824	5.77524285287611682804254087386653	5.76149033214263628366325065144338	5.97810042331424185135801963042468	5.35840816103163053440994190168567	5.95372768259558782233398233074695	5.75677432812785294657942358753644	5.88272960846754777719525009160861	5.76994122480702653632533838390373	5.53282305396485263315753400092945	5.68636987932121407141039526322857	5.59590939918928054197522214963101	5.45743998115804540560702662332915	5.80249594429885284796455380273983	5.66818948726613047739419926074333	5.89608217377775467582523560849950	5.52025062361427654167300715926103	5.62331351590356565139927624841221	5.53921620751092014245386963011697	5.55941257904971397607596372836269	5.57046720872489142806216477765702	5.53494419419184691122381991590373	5.63761285434107328740083175944164	5.67821001748121290120252524502575	5.79253393698426677360657777171582	5.69336847043242233468163249199279	5.59802748082033563292725375504233	5.80422293761707219772461030515842	5.58466491417930566143468240625225	5.57096863572105771567066767602228	5.33756484631734551271620148327202	5.53731851789519868844990924117155
10122T	5.51445621962268273108520588721149	5.31161282470891826790193590568379	5.54681638251389941274283046368510	5.29299040967028844306696555577219	5.21635903482915797013674819027074	5.60022205233562431203608866780996	5.50003207040685548889769052038901	5.68262245375937613545147542026825	5.39907058028482644829182390822098	5.43534792123796073326502664713189	5.41815015978887881686887340038083	5.44897716156180056401581168756820	5.43367857177662827439235115889460	5.53657422836009516231570160016418	5.11828164154273679287143750116229	5.45422295112973998243433015886694	5.40692912674044912080262292874977	5.45743998115804540560702662332915	5.42658010008151769909545691916719	5.42658010008151769909545691916719	5.38633637625607875065725238528103	5.33749900505530572303314329474233	5.50003207040685548889769052038901	5.63396329235426840398304193513468	5.41897518651461762573262603837065	5.46088440217411275057202146854252	5.46430428035837234546079343999736	5.56156595464135250495019135996699	5.37833370301491875409283238695934	5.45105842539770790722286619711667	5.10088622860112472778837400255725	5.34061151197050154593171100714244
10123T	5.98361271724136489780221381806768	5.66266723631311119646625229506753	5.66644757213731686817936861189082	5.83292190496580076342070242390037	5.22039588897006456846838773344643	5.84791608485161873431934509426355	5.59361909728415795939326926600188	5.75358982901581583746519754640758	5.79765426373010850369382751523517	5.55790599808382168589560023974627	5.89989665415395325709368989919312	5.48100228612012241313777849427424	5.40692912674044912080262292874977	5.78134581112364465127484436379746	5.29922413984178763968202474643476	5.73522266784652234861141550936736	5.49161198581171294819114336860366	5.56156595464135250495019135996699	5.53657422836009516231570160016418	5.62331351590356565139927624841221	5.55027559285064686633859309949912	5.34384569583289081862176317372359	5.63984714591164326691341557307169	5.69867163249087127496750326827168	5.48903163366475155271473340690136	5.62147872869092335434970664209686	5.55156677253089103629690725938417	5.64169196741822087659556927974336	5.51154172819200027788610896095634	5.79590977666257600731114507652819	5.26849760496568286782803625101224	5.55114210574815913901147723663598
10127T	5.82481621366967772246425738558173	5.27240210810181064715607135440223	5.58466491417930566143468240625225	5.35445039740992623222837210050784	5.26393435610102855548575462307781	5.75992919373755007939053029986098	5.54173908156735706143081188201904	5.61084767809274698180388440960087	5.33406264315947087339964127750136	5.43245241921890098524272616486996	5.48761523624057634407336081494577	5.37278824271304245030478341504931	5.49161198581171294819114336860366	5.50873699881253919841128663392738	5.63761285434107328740083175944164	5.88098519860401491854418054572307	5.44778084239544302391777819138952	5.63761285434107328740083175944164	5.47382132292186973643310921033844	5.52025062361427654167300715926103	5.46136517272828214686342107597739	5.37950181864456311586764059029520	5.60032090356428025046398033737205	5.57107869599530403093012864701450	5.57096863572105771567066767602228	5.50311049270500785013382483157329	5.40692912674044912080262292874977	5.62523979962783116093305579852313	5.24762717382101051555309823015705	5.46727426274696348684756230795756	5.22920331379616065703430649591610	5.38481682113955795188076081103645
10130T	6.01161460617985454746303730644286	5.74492207796614184900363397900946	5.96385555540924450212969532003626	6.03464844133614253252062553656287	5.62749859053129153352301727863960	6.53507295955346201310476317303255	6.08776916926181677069962461246178	6.24019333634280570777264074422419	6.16215443540050777926353475777432	6.04983545442711090345255797728896	5.68155470588129141162880841875449	5.88890511874485245158439283841290	5.77648962051326009259355487301946	5.90981197863395557590138196246698	6.08000267438175256984322913922369	6.53847235934323478545593388844281	5.87453264428207333480713714379817	6.00128455364864166199367900844663	6.01376148749683636651752749457955	6.27324414659900853052931779529899	5.89892089451711409964218546519987	5.91428120516506528048239488271065	6.12473445618389966682570957345888	6.35003048208510989525166223756969	6.03898020653590172912572597851977	5.77524285287611682804254087386653	5.78791300420459720044163987040520	6.17932214198884732780925332917832	5.87792163164838843414372604456730	6.12473445618389966682570957345888	5.65414897655979054036379238823429	5.77525166030113723536487668752670
10131T	6.43874828003546628707454146933742	5.81395789450772682016577164176852	5.79765426373010850369382751523517	6.14857379239805723614153976086527	5.66138617440776048539419207372703	6.44013115297920712976065260590985	6.03464844133614253252062553656287	5.95847058822198505367850884795189	7.45006556949162224157134915003553	5.72375310172290596710809040814638	5.83257497303427818735599430510774	6.01823562306471870897439657710493	5.60675015972516099793665489414707	5.79765426373010850369382751523517	5.62147872869092335434970664209686	6.14081423200756848501669082907028	5.73003585373556134641148673836142	5.64571203266694965350325219333172	5.82333386340402192615783860674128	5.49161198581171294819114336860366	5.75672189681668555749638471752405	5.82451363188130244452622719109058	5.82481621366967772246425738558173	6.05940261209704456035751718445681	5.68055756619000451479450930492021	5.85802104179616556223209045128897	5.85974150092006063061944587389007	5.91981534022547872808672764222138	7.62901630793309148970138267031871	5.83136932111148720281335045001470	5.84627591748610253574724993086420	5.89389801060610363236946795950644
10132T	5.97616770370881056351208826526999	5.77169836454157714200619011535309	5.88272960846754777719525009160861	5.84768303614988571581534415599890	5.49072759933659515496628955588676	5.79901014795606606355704570887610	5.81550165279800967965684321825393	5.79433814068572416999813867732882	5.75677432812785294657942358753644	5.50888840241659849539246351923794	5.72325712353632098938760464079678	5.71033777267454656367817733553238	5.59590044255031315856285800691694	5.62902228412789806810678783222102	5.76534113642748913264313159743324	5.65135541469915825274483722751029	5.51728167817659453930900781415403	5.76534113642748913264313159743324	5.70069965727099337016170466085896	5.66465008317138707383264772943221	5.55747126822209391860951654962264	5.65271275733425593301717526628636	5.84768303614988571581534415599890	5.63980005660913441545289970235899	6.18886989043431423596075546811335	5.94355568498814168520993916899897	5.53921620751092014245386963011697	5.66644757213731686817936861189082	5.67513647406072063716919728904031	5.83945677304477239744073813199066	5.51721563828871097712180926464498	5.71778883818729344312714601983316
10133T	6.95531745369198439732372207799926	5.80775186620520589286797985550947	5.97810042331424185135801963042468	5.79765426373010850369382751523517	5.67160951713366578985642263432965	6.93844539175964136745733412681147	6.08000267438175256984322913922369	6.08497693150103202697209781035781	6.05431539732014201149468135554343	5.63007658323679560652408326859586	6.02183145465481395319784496678039	5.77440226270819234599684932618402	5.52559785517452173309038698789664	5.87792163164838843414372604456730	5.82333386340402192615783860674128	6.04359757555966581321627018041909	5.77343384915324087103272177046165	5.92183760548621851427242290810682	5.86453383560160546039696782827377	5.75358982901581583746519754640758	5.73910001022230087386333252652548	5.93468627111170921040184111916460	6.53847235934323478545593388844281	6.15755017942039550860044982982799	5.82631662057525900877408275846392	5.97981660634719514035850806976669	5.76994122480702653632533838390373	6.10994199209391020133352867560461	7.00481596433225828235435983515345	5.75997577395030990743407528498210	5.98183187525551218755026638973504	5.73035467810529208776415543979965
10143T	5.92715240188534231435824040090665	5.88272960846754777719525009160861	5.82970244209001631219280170626007	5.86971054954178672602438382455148	5.94640502431229300839277129853144	6.27393453868018546870644058799371	5.94531834864190855682863912079483	5.73713591229557717809939276776277	6.35384320997786034013188327662647	5.74684254115793713424409361323342	5.89487242467178518268156039994210	5.81698053108768320385024708230048	5.83456459300456931060807619360276	5.74840648684099875254105427302420	5.86817089579888673256391484756023	5.88956212634905718061872903490439	5.62523979962783116093305579852313	5.86126932557685975666572630871087	5.91662090672881113562198152067140	5.80422293761707219772461030515842	5.72312471743165218640569946728647	5.88245858649538178042348590679467	6.16215443540050777926353475777432	5.74581389214853821556516777491197	5.82175587244733350189562770538032	6.05667434420116546078816099907272	5.63984714591164326691341557307169	5.75186938193800312291159571032040	5.93635879467248006591262310394086	5.81063898035869819125309732044116	6.17139248112854410521777026588097	5.74088449041116799520523272803985
10148T	5.99314196973764801157358306227252	5.85476517857590739168927029822953	5.82631662057525900877408275846392	5.96585514810210337799389890278690	5.60622019775193702884052981971763	6.34380245248235752342225168831646	5.95106156087628690443125378806144	5.74492207796614184900363397900946	6.38930643550110488604332203976810	5.63943675586290549262002969044261	5.80702334821572652145960091729648	5.72437470754770583170056852395646	5.72834394588838602402347532915883	6.00341199346335585573797288816422	5.90981197863395557590138196246698	5.82481621366967772246425738558173	5.55679479469562043192354394705035	5.75997577395030990743407528498210	5.81227153497635384837849414907396	5.68982218246690951701793892425485	5.72628370137982312115809691022150	5.79752624122793136507425515446812	5.75526923151158698033214022871107	5.76858825357111548726152250310406	5.75358982901581583746519754640758	5.96585514810210337799389890278690	5.63120529077072617951671418268234	5.92715240188534231435824040090665	5.88272960846754777719525009160861	5.82481621366967772246425738558173	5.68722193290774669094389537349343	5.73650146850112907515040205908008
10152T	6.24319569515573657980667121591978	5.81063898035869819125309732044116	6.00558188520775093621750784222968	6.13259473230660479003972795908339	5.78355076697132552965285867685452	6.12002427476483212842595094116405	6.03030959045875114554746687645093	5.84131349353805973123598960228264	6.37675747471031684199260780587792	5.86150884430792551427202852210030	6.32598729877146404021459602518007	6.26148018749738977106744641787373	5.69696474513273276585323401377536	5.80590763695280287493005744181573	5.87140136118494115891053297673352	5.92715240188534231435824040090665	5.80775186620520589286797985550947	6.22117798550700129567303520161659	5.82772148700761327688724122708663	5.86817089579888673256391484756023	5.89696003658364009680781236966141	5.94007843461994600176012681913562	5.95644818129380393401106630335562	5.94015155312304177215310119208880	5.80061288504041705493818881222978	6.15720927901319914354871798423119	5.92359133630489509414474014192820	5.86971054954178672602438382455148	6.04812674108359882296781506738625	6.19740170012736513172058039344847	6.01554208041667504147653744439594	5.86624424773450403591823487658985
10153T	6.62452893010923027361513959476724	5.77648962051326009259355487301946	6.89904992101231595569288401748054	6.32818895118097035634718849905767	6.15868641337448696759793165256269	6.59550663896788247342328759259544	6.38930643550110488604332203976810	6.10001574061248152958114587818272	6.33125394549006870192897622473538	5.83726958336138146421490091597661	6.05148825449130267628561341552995	6.28647935218649767108445303165354	5.99932312709712167730913279228844	6.26958303171719588675614431849681	5.67876068390363464288839168148115	6.43465958298011120319870315142907	5.86817089579888673256391484756023	6.15167721044154802712000673636794	6.04359757555966581321627018041909	5.82970244209001631219280170626007	6.04570963455860255209017850575037	5.88003841316077302536768911522813	6.38492358869911491581206064438447	6.10222488370491333853351534344256	5.86971054954178672602438382455148	6.63899536120310251874343521194533	6.11959294055690250502266280818731	6.12748842521164505114938947372139	6.14358790654156194932511425577104	6.27600749570058802362382266437635	6.27802064267834936117651523090899	5.98912615309519313910868731909432
10154T	6.34224858118350276470209792023525	6.20614033399581632721719870460220	5.95481886184098474501524833613075	6.01565166284774477389873936772346	5.92636257454626580454259965335950	6.18049970130792036826505864155479	5.88272960846754777719525009160861	5.81063898035869819125309732044116	6.43465958298011120319870315142907	5.70224251650691194015507790027186	5.98933022189237362908897921442986	5.83517012407019564079746487550437	5.82970244209001631219280170626007	5.56624283234532590824983344646171	5.62331351590356565139927624841221	5.84768303614988571581534415599890	5.58246417580386289358784779324196	5.75677432812785294657942358753644	5.88433709878510136093154869740829	5.66818948726613047739419926074333	5.63435247721267273846024181693792	5.83169212142548776256489873048849	5.71802427281558234284375430434011	5.79757847704587092607653175946325	5.83623344259186715987652860349044	6.06324190478643032520267297513783	5.59147267885864529546324774855748	6.15958256709655582739060264430009	5.82970244209001631219280170626007	5.88098519860401491854418054572307	5.94416531612745835388977866386995	5.81810672242693716071926246513613
10159T	5.91662090672881113562198152067140	5.61944705263420907215277111390606	6.15167721044154802712000673636794	5.99102268361676237873325590044260	5.89769640763226021817899891175330	6.18869553132304339726488251471892	5.89288835423138390723352131317370	5.89118074331594243631116114556789	6.66128357828238559790179351693951	5.76587942601242353646284755086526	5.94221614718014556899561284808442	5.76594078875386273352887656074017	5.82772148700761327688724122708663	5.98516089251427274575689807534218	6.12748842521164505114938947372139	5.95481886184098474501524833613075	5.61297845483759072493512576329522	5.80775186620520589286797985550947	5.92715240188534231435824040090665	5.74492207796614184900363397900946	5.91235402019497957581961600226350	5.68369337171596367142001327010803	5.86603754999863014063521404750645	5.86152588483290593046604044502601	5.81550165279800967965684321825393	6.25286540923358380439367465442047	5.75006083569936521371346316300333	5.95644818129380393401106630335562	5.77343384915324087103272177046165	6.06111927624776125611560928518884	5.71889453518272539156441780505702	5.81123576940275032853833181434311
10161T	6.27600749570058802362382266437635	5.98516089251427274575689807534218	5.82175587244733350189562770538032	6.30038734018594492880538382451050	5.86802538493534431296438924618997	6.17053027621388494594611984211951	5.94708423971868338497870354331098	5.85134627967632070522085996344686	6.39705027826607430796457265387289	5.72631361910914726820465148193762	5.91135124661820476887896802509204	5.93579273288417841314412726205774	5.84981215720043490335910973954014	5.79898651081972715815027186181396	5.92359133630489509414474014192820	5.88272960846754777719525009160861	5.60032090356428025046398033737205	5.84313415191763052547457846230827	5.78286090891140602820996718946844	5.69180576130992932348817703314126	5.74930140053889360274297359865159	5.97164865321699611655503758811392	5.89441229690556411924262647517025	5.83845407123405735205778910312802	6.02006676697232911976698233047500	6.04359757555966581321627018041909	5.70256640251892843451742010074668	6.09206680738609840375374915311113	5.96020470627677845243397314334288	5.90981197863395557590138196246698	5.80151676145877281953744386555627	5.87626458787254524196441707317717
10164T	6.42184047906135635486180035513826	6.07030237713257836418279111967422	6.54446915768028691928748230566271	6.31737353836060666623097858973779	5.82233059538956965184297587256879	6.28520423981390052858841954730451	5.95481886184098474501524833613075	5.90621453460220280362591438461095	5.99314196973764801157358306227252	5.90442829389233025949579314328730	6.04508848055837599844153373851441	6.04336976817063220579484550398774	5.52840785001150791799773287493736	5.97616770370881056351208826526999	5.87328956052972728230088250711560	5.98361271724136489780221381806768	5.73522266784652234861141550936736	5.98710071533732790527437828131951	5.79253393698426677360657777171582	6.26958303171719588675614431849681	6.05316803918144419327518335194327	6.02438523575246431818186465534382	6.01565166284774477389873936772346	5.79598174217489514603585121221840	5.90981197863395557590138196246698	6.03213854145993355615473774378188	6.28618032447058450173926757997833	5.69875188778467656192106005619280	5.94355568498814168520993916899897	5.93498560785413520335396242444403	5.72003146138753670868482004152611	6.13618708697272463581384727149270
10166T	6.36123145908676335125164769124240	5.94708423971868338497870354331098	6.36123145908676335125164769124240	6.46629283412699074062857107492164	6.06830070506258145712763507617638	6.42498265142164193264306959463283	6.07498167489042284472589017241262	6.06324190478643032520267297513783	6.48033589769605899988391684019007	5.84355713471130400193942477926612	6.03799275883081243421202088939026	5.93394947244969728217256488278508	5.79433814068572416999813867732882	5.75838366814363578072288873954676	5.90140298041643163173830544110388	6.02167759581147876701834320556372	5.77524285287611682804254087386653	5.90284080218118578642361171660013	5.92900340639996148439649914507754	5.79433814068572416999813867732882	6.02675909769692719208933340269141	6.08608152255193601831706473603845	6.00558188520775093621750784222968	5.90045202679689584357447529328056	5.94531834864190855682863912079483	6.21818444117984547858668520348147	5.88272960846754777719525009160861	5.97810042331424185135801963042468	6.03464844133614253252062553656287	5.92554636965969994122360731125809	5.76324033040712890851864358410239	5.92747890609187777499755611643195
10167T	6.38089253197100880754533136496320	5.82481621366967772246425738558173	5.73345928472555410593258784501813	6.40093680147703025795635767281055	5.77267529626478470561323774745688	6.20755775685571364874704158864915	6.13793278461388425171207927633077	5.89288835423138390723352131317370	6.08980807156072057040319123188965	5.96964546019540431842642647097819	6.16214088827209138798934873193502	6.02169873110739928279144805856049	5.61944705263420907215277111390606	5.78286090891140602820996718946844	5.66092262881875640800899418536574	5.80590763695280287493005744181573	5.71637528633780522824281433713622	5.80061288504041705493818881222978	5.83456459300456931060807619360276	5.56397658491672242320191799080931	5.83580821412680261772720768931322	5.95061283922837436222152973641641	5.76994122480702653632533838390373	5.77482956227279942140739876776934	5.83292190496580076342070242390037	5.79103209564485243987519424990751	5.79253393698426677360657777171582	5.81852082568957040820123438606970	5.76534113642748913264313159743324	5.91825121400909193170036814990453	6.36399428230484787150089687202126	5.89025091351268059725043713115156
10169T	6.56670755660266181052975298371166	6.03684726253627612635455079725944	5.86126932557685975666572630871087	6.41336187322000039756630940246396	5.94120240953808753658904606709257	6.67353227275788007943901902763173	5.90801569936240777991542927338742	5.91502964112522899853274793713354	6.14620655011561112246454285923392	5.76815974552279797649134707171470	6.05575473839715172630349115934223	5.75570795051110195572618977166712	5.62147872869092335434970664209686	5.79253393698426677360657777171582	6.05236263553113484903178687090985	5.98196222090425511197508967597969	5.73345928472555410593258784501813	6.27600749570058802362382266437635	5.99102268361676237873325590044260	5.74671101138906870176015218021348	5.92032090849206138472027305397205	5.95347785073440594061366937239654	5.87453264428207333480713714379817	5.98952921692427064925823287921958	5.95481886184098474501524833613075	6.19129259384592511850087248603813	5.78286090891140602820996718946844	6.07498167489042284472589017241262	6.27600749570058802362382266437635	6.02382819078718334537825285224244	5.77025461588643562294009825563990	6.00082945252385169254694119445048
